id,year,round,roundname,date,hteam,hteamid,hscore,ateam,ateamid,ascore,venue,winner,complete,is_final,is_grand_final,margin,is_home_win,season,round_number
6344,2021,12,Round 12,2021-06-06 18:40:00,Fremantle,6,65,Western Bulldogs,18,93,Perth Stadium,Western Bulldogs,100,0,0,-28,0,2021,12
6345,2021,13,Round 13,2021-06-14 15:20:00,Melbourne,11,63,Collingwood,4,80,S.C.G.,Collingwood,100,0,0,-17,0,2021,13
6346,2021,13,Round 13,2021-06-13 15:20:00,North Melbourne,12,94,Greater Western Sydney,9,94,Bellerive Oval,Draw,100,0,0,0,0,2021,13
6347,2021,13,Round 13,2021-06-12 19:25:00,St Kilda,15,60,Adelaide,1,66,Cazaly's Stadium,Adelaide,100,0,0,-6,0,2021,13
6348,2021,13,Round 13,2021-06-11 19:50:00,Sydney,16,51,Hawthorn,10,89,S.C.G.,Hawthorn,100,0,0,-38,0,2021,13
6349,2021,13,Round 13,2021-06-10 19:40:00,Port Adelaide,13,91,Geelong,7,112,Adelaide Oval,Geelong,100,0,0,-21,0,2021,13
6350,2021,13,Round 13,2021-06-12 16:15:00,Fremantle,6,76,Gold Coast,8,49,Perth Stadium,Fremantle,100,0,0,27,1,2021,13
6356,2021,13,Round 13,2021-06-13 19:20:00,West Coast,17,85,Richmond,14,81,Perth Stadium,West Coast,100,0,0,4,1,2021,13
6351,2021,14,Round 14,2021-06-18 19:50:00,Geelong,7,83,Western Bulldogs,18,78,Kardinia Park,Geelong,100,0,0,5,1,2021,14
6352,2021,14,Round 14,2021-06-19 13:45:00,Gold Coast,8,31,Port Adelaide,13,81,Carrara,Port Adelaide,100,0,0,-50,0,2021,14
6353,2021,14,Round 14,2021-06-19 19:25:00,Greater Western Sydney,9,102,Carlton,3,66,Sydney Showground,Greater Western Sydney,100,0,0,36,1,2021,14
6354,2021,14,Round 14,2021-06-20 15:20:00,Hawthorn,10,73,Essendon,5,86,York Park,Essendon,100,0,0,-13,0,2021,14
6355,2021,14,Round 14,2021-06-19 16:35:00,North Melbourne,12,45,Brisbane,2,68,Bellerive Oval,Brisbane,100,0,0,-23,0,2021,14
6357,2021,15,Round 15,2021-06-24 19:30:00,Brisbane,2,94,Geelong,7,50,Gabba,Brisbane,100,0,0,44,1,2021,15
6358,2021,15,Round 15,2021-06-27 16:10:00,Carlton,3,83,Adelaide,1,73,Docklands,Carlton,100,0,0,10,1,2021,15
6359,2021,15,Round 15,2021-06-26 13:45:00,Collingwood,4,79,Fremantle,6,91,Docklands,Fremantle,100,0,0,-12,0,2021,15
6360,2021,15,Round 15,2021-06-26 19:25:00,Essendon,5,57,Melbourne,11,68,M.C.G.,Melbourne,100,0,0,-11,0,2021,15
6361,2021,15,Round 15,2021-06-27 13:10:00,Greater Western Sydney,9,72,Hawthorn,10,90,M.C.G.,Hawthorn,100,0,0,-18,0,2021,15
6362,2021,15,Round 15,2021-06-26 13:45:00,North Melbourne,12,72,Gold Coast,8,63,Bellerive Oval,North Melbourne,100,0,0,9,1,2021,15
6363,2021,15,Round 15,2021-06-25 19:50:00,Richmond,14,22,St Kilda,15,62,M.C.G.,St Kilda,100,0,0,-40,0,2021,15
6364,2021,15,Round 15,2021-06-26 16:35:00,Port Adelaide,13,81,Sydney,16,71,Adelaide Oval,Port Adelaide,100,0,0,10,1,2021,15
6365,2021,15,Round 15,2021-06-27 15:20:00,West Coast,17,43,Western Bulldogs,18,98,Perth Stadium,Western Bulldogs,100,0,0,-55,0,2021,15
6366,2021,16,Round 16,2021-07-04 15:20:00,Collingwood,4,61,St Kilda,15,70,M.C.G.,St Kilda,100,0,0,-9,0,2021,16
6367,2021,16,Round 16,2021-07-02 19:50:00,Geelong,7,98,Essendon,5,57,Kardinia Park,Geelong,100,0,0,41,1,2021,16
6368,2021,16,Round 16,2021-07-01 19:20:00,Gold Coast,8,77,Richmond,14,67,Docklands,Gold Coast,100,0,0,10,1,2021,16
6369,2021,16,Round 16,2021-07-03 19:40:00,Hawthorn,10,53,Port Adelaide,13,87,Docklands,Port Adelaide,100,0,0,-34,0,2021,16
6370,2021,16,Round 16,2021-07-03 13:45:00,Melbourne,11,55,Greater Western Sydney,9,64,M.C.G.,Greater Western Sydney,100,0,0,-9,0,2021,16
6371,2021,16,Round 16,2021-07-04 13:10:00,Sydney,16,118,West Coast,17,26,Kardinia Park,Sydney,100,0,0,92,1,2021,16
6372,2021,16,Round 16,2021-07-04 16:40:00,Western Bulldogs,18,108,North Melbourne,12,79,Docklands,Western Bulldogs,100,0,0,29,1,2021,16
6373,2021,16,Round 16,2021-07-03 16:35:00,Adelaide,1,59,Brisbane,2,111,Adelaide Oval,Brisbane,100,0,0,-52,0,2021,16
6374,2021,16,Round 16,2021-07-03 19:40:00,Fremantle,6,64,Carlton,3,80,M.C.G.,Carlton,100,0,0,-16,0,2021,16
6375,2021,17,Round 17,2021-07-10 19:25:00,Brisbane,2,63,St Kilda,15,95,Carrara,St Kilda,100,0,0,-32,0,2021,17
6376,2021,17,Round 17,2021-07-10 16:35:00,Carlton,3,44,Geelong,7,70,M.C.G.,Geelong,100,0,0,-26,0,2021,17
6377,2021,17,Round 17,2021-07-09 19:50:00,Essendon,5,84,Adelaide,1,21,Docklands,Essendon,100,0,0,63,1,2021,17
6378,2021,17,Round 17,2021-07-11 12:40:00,Greater Western Sydney,9,64,Gold Coast,8,65,Eureka Stadium,Gold Coast,100,0,0,-1,0,2021,17
6379,2021,17,Round 17,2021-07-10 13:45:00,Hawthorn,10,46,Fremantle,6,108,York Park,Fremantle,100,0,0,-62,0,2021,17
6380,2021,17,Round 17,2021-07-11 16:10:00,Richmond,14,71,Collingwood,4,87,M.C.G.,Collingwood,100,0,0,-16,0,2021,17
6381,2021,17,Round 17,2021-07-11 15:20:00,Western Bulldogs,18,60,Sydney,16,79,Docklands,Sydney,100,0,0,-19,0,2021,17
6382,2021,17,Round 17,2021-07-08 19:40:00,Port Adelaide,13,55,Melbourne,11,86,Adelaide Oval,Melbourne,100,0,0,-31,0,2021,17
6383,2021,17,Round 17,2021-07-12 19:40:00,West Coast,17,60,North Melbourne,12,70,Perth Stadium,North Melbourne,100,0,0,-10,0,2021,17
6384,2021,18,Round 18,2021-07-18 15:20:00,Collingwood,4,62,Carlton,3,91,M.C.G.,Carlton,100,0,0,-29,0,2021,18
6385,2021,18,Round 18,2021-07-17 16:35:00,Gold Coast,8,79,Western Bulldogs,18,90,Carrara,Western Bulldogs,100,0,0,-11,0,2021,18
6386,2021,18,Round 18,2021-07-18 18:10:00,Greater Western Sydney,9,72,Sydney,16,98,Carrara,Sydney,100,0,0,-26,0,2021,18
6387,2021,18,Round 18,2021-07-17 19:25:00,Melbourne,11,79,Hawthorn,10,79,M.C.G.,Draw,100,0,0,0,0,2021,18
6388,2021,18,Round 18,2021-07-18 12:35:00,North Melbourne,12,74,Essendon,5,92,Carrara,Essendon,100,0,0,-18,0,2021,18
6389,2021,18,Round 18,2021-07-16 20:05:00,Richmond,14,106,Brisbane,2,86,Carrara,Richmond,100,0,0,20,1,2021,18
6390,2021,18,Round 18,2021-07-17 13:45:00,St Kilda,15,61,Port Adelaide,13,74,Docklands,Port Adelaide,100,0,0,-13,0,2021,18
6391,2021,18,Round 18,2021-07-18 16:40:00,Adelaide,1,56,West Coast,17,98,Adelaide Oval,West Coast,100,0,0,-42,0,2021,18
6392,2021,18,Round 18,2021-07-15 20:10:00,Fremantle,6,31,Geelong,7,100,Perth Stadium,Geelong,100,0,0,-69,0,2021,18
6393,2021,19,Round 19,2021-07-24 13:45:00,Carlton,3,77,North Melbourne,12,116,Docklands,North Melbourne,100,0,0,-39,0,2021,19
6394,2021,19,Round 19,2021-07-25 18:10:00,Essendon,5,53,Greater Western Sydney,9,66,Carrara,Greater Western Sydney,100,0,0,-13,0,2021,19
6395,2021,19,Round 19,2021-07-25 15:20:00,Geelong,7,95,Richmond,14,57,M.C.G.,Geelong,100,0,0,38,1,2021,19
6398,2021,19,Round 19,2021-07-25 12:30:00,Sydney,16,98,Fremantle,6,58,Carrara,Sydney,100,0,0,40,1,2021,19
6400,2021,19,Round 19,2021-07-23 19:10:00,Port Adelaide,13,97,Collingwood,4,69,Docklands,Port Adelaide,100,0,0,28,1,2021,19
6401,2021,19,Round 19,2021-07-24 16:35:00,West Coast,17,94,St Kilda,15,86,Perth Stadium,West Coast,100,0,0,8,1,2021,19
6402,2021,19,Round 19,2021-07-24 15:10:00,Brisbane,2,120,Gold Coast,8,71,Gabba,Brisbane,100,0,0,49,1,2021,19
6406,2021,19,Round 19,2021-07-24 19:25:00,Melbourne,11,65,Western Bulldogs,18,85,M.C.G.,Western Bulldogs,100,0,0,-20,0,2021,19
6409,2021,19,Round 19,2021-07-24 19:40:00,Adelaide,1,102,Hawthorn,10,83,Docklands,Adelaide,100,0,0,19,1,2021,19
6396,2021,20,Round 20,2021-08-01 12:10:00,Gold Coast,8,30,Melbourne,11,128,Docklands,Melbourne,100,0,0,-98,0,2021,20
6397,2021,20,Round 20,2021-08-01 14:10:00,Hawthorn,10,92,Brisbane,2,80,York Park,Hawthorn,100,0,0,12,1,2021,20
6399,2021,20,Round 20,2021-07-31 12:20:00,Western Bulldogs,18,105,Adelaide,1,56,Eureka Stadium,Western Bulldogs,100,0,0,49,1,2021,20
6403,2021,20,Round 20,2021-07-31 16:15:00,Collingwood,4,90,West Coast,17,45,M.C.G.,Collingwood,100,0,0,45,1,2021,20
6404,2021,20,Round 20,2021-08-01 15:10:00,Essendon,5,102,Sydney,16,109,M.C.G.,Sydney,100,0,0,-7,0,2021,20
6405,2021,20,Round 20,2021-08-01 18:10:00,Greater Western Sydney,9,73,Port Adelaide,13,100,Docklands,Port Adelaide,100,0,0,-27,0,2021,20
6407,2021,20,Round 20,2021-07-31 13:15:00,North Melbourne,12,42,Geelong,7,62,Bellerive Oval,Geelong,100,0,0,-20,0,2021,20
6408,2021,20,Round 20,2021-07-30 19:50:00,St Kilda,15,81,Carlton,3,112,Docklands,Carlton,100,0,0,-31,0,2021,20
6410,2021,20,Round 20,2021-08-01 17:10:00,Fremantle,6,55,Richmond,14,51,Perth Stadium,Fremantle,100,0,0,4,1,2021,20
6411,2021,21,Round 21,2021-08-08 17:10:00,Fremantle,6,54,Brisbane,2,118,Perth Stadium,Brisbane,100,0,0,-64,0,2021,21
6412,2021,21,Round 21,2021-08-07 13:45:00,Carlton,3,57,Gold Coast,8,76,Docklands,Gold Coast,100,0,0,-19,0,2021,21
6413,2021,21,Round 21,2021-08-06 19:50:00,Geelong,7,65,Greater Western Sydney,9,84,Kardinia Park,Greater Western Sydney,100,0,0,-19,0,2021,21
6414,2021,21,Round 21,2021-08-08 14:10:00,Hawthorn,10,97,Collingwood,4,78,M.C.G.,Hawthorn,100,0,0,19,1,2021,21
6415,2021,21,Round 21,2021-08-07 16:35:00,Richmond,14,89,North Melbourne,12,56,M.C.G.,Richmond,100,0,0,33,1,2021,21
6416,2021,21,Round 21,2021-08-07 19:40:00,St Kilda,15,93,Sydney,16,64,Docklands,St Kilda,100,0,0,29,1,2021,21
6417,2021,21,Round 21,2021-08-08 15:20:00,Western Bulldogs,18,84,Essendon,5,97,Docklands,Essendon,100,0,0,-13,0,2021,21
6418,2021,21,Round 21,2021-08-07 19:40:00,Adelaide,1,51,Port Adelaide,13,55,Adelaide Oval,Port Adelaide,100,0,0,-4,0,2021,21
6419,2021,21,Round 21,2021-08-09 20:10:00,West Coast,17,63,Melbourne,11,72,Perth Stadium,Melbourne,100,0,0,-9,0,2021,21
6420,2021,22,Round 22,2021-08-14 19:25:00,Brisbane,2,142,Collingwood,4,57,Gabba,Brisbane,100,0,0,85,1,2021,22
6421,2021,22,Round 22,2021-08-14 16:35:00,Geelong,7,85,St Kilda,15,71,Kardinia Park,Geelong,100,0,0,14,1,2021,22
6422,2021,22,Round 22,2021-08-15 15:20:00,Gold Coast,8,30,Essendon,5,98,Kardinia Park,Essendon,100,0,0,-68,0,2021,22
6423,2021,22,Round 22,2021-08-13 19:50:00,Greater Western Sydney,9,106,Richmond,14,67,Docklands,Greater Western Sydney,100,0,0,39,1,2021,22
6424,2021,22,Round 22,2021-08-14 13:45:00,Hawthorn,10,64,Western Bulldogs,18,37,York Park,Hawthorn,100,0,0,27,1,2021,22
6425,2021,22,Round 22,2021-08-15 14:10:00,Melbourne,11,104,Adelaide,1,63,M.C.G.,Melbourne,100,0,0,41,1,2021,22
6426,2021,22,Round 22,2021-08-14 19:40:00,North Melbourne,12,77,Sydney,16,91,Docklands,Sydney,100,0,0,-14,0,2021,22
6427,2021,22,Round 22,2021-08-14 16:35:00,Port Adelaide,13,140,Carlton,3,45,Adelaide Oval,Port Adelaide,100,0,0,95,1,2021,22
6428,2021,22,Round 22,2021-08-15 17:10:00,Fremantle,6,79,West Coast,17,64,Perth Stadium,Fremantle,100,0,0,15,1,2021,22
6429,2021,23,Round 23,2021-08-21 16:35:00,Brisbane,2,125,West Coast,17,87,Gabba,Brisbane,100,0,0,38,1,2021,23
6430,2021,23,Round 23,2021-08-21 19:40:00,Carlton,3,75,Greater Western Sydney,9,89,Docklands,Greater Western Sydney,100,0,0,-14,0,2021,23
6431,2021,23,Round 23,2021-08-22 15:20:00,Essendon,5,102,Collingwood,4,64,M.C.G.,Essendon,100,0,0,38,1,2021,23
6432,2021,23,Round 23,2021-08-21 19:25:00,Geelong,7,77,Melbourne,11,81,Kardinia Park,Melbourne,100,0,0,-4,0,2021,23
6433,2021,23,Round 23,2021-08-21 13:35:00,Richmond,14,83,Hawthorn,10,83,M.C.G.,Draw,100,0,0,0,0,2021,23
6434,2021,23,Round 23,2021-08-22 12:15:00,St Kilda,15,107,Fremantle,6,49,Bellerive Oval,St Kilda,100,0,0,58,1,2021,23
6435,2021,23,Round 23,2021-08-21 13:45:00,Sydney,16,136,Gold Coast,8,49,Docklands,Sydney,100,0,0,87,1,2021,23
6436,2021,23,Round 23,2021-08-20 19:50:00,Western Bulldogs,18,64,Port Adelaide,13,66,Docklands,Port Adelaide,100,0,0,-2,0,2021,23
6437,2021,23,Round 23,2021-08-22 16:40:00,Adelaide,1,98,North Melbourne,12,54,Adelaide Oval,Adelaide,100,0,0,44,1,2021,23
6438,2021,24,Finals Week 1,2021-08-29 15:20:00,Western Bulldogs,18,85,Essendon,5,36,York Park,Western Bulldogs,100,2,0,49,1,2021,24
6439,2021,24,Finals Week 1,2021-08-28 15:20:00,Sydney,16,73,Greater Western Sydney,9,74,York Park,Greater Western Sydney,100,2,0,-1,0,2021,24
6440,2021,24,Finals Week 1,2021-08-28 19:30:00,Melbourne,11,93,Brisbane,2,60,Adelaide Oval,Melbourne,100,3,0,33,1,2021,24
6441,2021,24,Finals Week 1,2021-08-27 19:50:00,Port Adelaide,13,86,Geelong,7,43,Adelaide Oval,Port Adelaide,100,3,0,43,1,2021,24
6442,2021,25,Semi-Finals,2021-09-04 19:20:00,Brisbane,2,78,Western Bulldogs,18,79,Gabba,Western Bulldogs,100,4,0,-1,0,2021,25
6443,2021,25,Semi-Finals,2021-09-03 19:50:00,Geelong,7,103,Greater Western Sydney,9,68,Perth Stadium,Geelong,100,4,0,35,1,2021,25
6444,2021,26,Preliminary Finals,2021-09-10 19:50:00,Melbourne,11,125,Geelong,7,42,Perth Stadium,Melbourne,100,5,0,83,1,2021,26
6445,2021,26,Preliminary Finals,2021-09-11 19:40:00,Port Adelaide,13,45,Western Bulldogs,18,116,Adelaide Oval,Western Bulldogs,100,5,0,-71,0,2021,26
6446,2021,27,Grand Final,2021-09-25 19:15:00,Melbourne,11,140,Western Bulldogs,18,66,Perth Stadium,Melbourne,100,6,1,74,1,2021,27
8662,2022,1,Round 1,2022-03-16 19:10:00,Melbourne,11,97,Western Bulldogs,18,71,M.C.G.,Melbourne,100,0,0,26,1,2022,1
8663,2022,1,Round 1,2022-03-17 19:25:00,Carlton,3,101,Richmond,14,76,M.C.G.,Carlton,100,0,0,25,1,2022,1
8664,2022,1,Round 1,2022-03-18 19:50:00,St Kilda,15,85,Collingwood,4,102,Docklands,Collingwood,100,0,0,-17,0,2022,1
8665,2022,1,Round 1,2022-03-19 14:10:00,Geelong,7,138,Essendon,5,72,M.C.G.,Geelong,100,0,0,66,1,2022,1
8666,2022,1,Round 1,2022-03-19 17:10:00,Greater Western Sydney,9,92,Sydney,16,112,Stadium Australia,Sydney,100,0,0,-20,0,2022,1
8667,2022,1,Round 1,2022-03-19 20:10:00,Brisbane,2,80,Port Adelaide,13,69,Gabba,Brisbane,100,0,0,11,1,2022,1
8668,2022,1,Round 1,2022-03-20 13:10:00,Hawthorn,10,78,North Melbourne,12,58,M.C.G.,Hawthorn,100,0,0,20,1,2022,1
8669,2022,1,Round 1,2022-03-20 16:10:00,Adelaide,1,82,Fremantle,6,83,Adelaide Oval,Fremantle,100,0,0,-1,0,2022,1
8670,2022,1,Round 1,2022-03-20 19:40:00,West Coast,17,80,Gold Coast,8,107,Perth Stadium,Gold Coast,100,0,0,-27,0,2022,1
8671,2022,2,Round 2,2022-03-24 19:20:00,Western Bulldogs,18,90,Carlton,3,102,Docklands,Carlton,100,0,0,-12,0,2022,2
8672,2022,2,Round 2,2022-03-25 19:50:00,Sydney,16,107,Geelong,7,77,S.C.G.,Sydney,100,0,0,30,1,2022,2
8673,2022,2,Round 2,2022-03-26 13:45:00,Collingwood,4,100,Adelaide,1,58,M.C.G.,Collingwood,100,0,0,42,1,2022,2
8674,2022,2,Round 2,2022-03-26 16:35:00,Essendon,5,75,Brisbane,2,97,Docklands,Brisbane,100,0,0,-22,0,2022,2
8675,2022,2,Round 2,2022-03-26 19:40:00,Port Adelaide,13,56,Hawthorn,10,120,Adelaide Oval,Hawthorn,100,0,0,-64,0,2022,2
8676,2022,2,Round 2,2022-03-26 20:00:00,Gold Coast,8,69,Melbourne,11,82,Carrara,Melbourne,100,0,0,-13,0,2022,2
8677,2022,2,Round 2,2022-03-27 13:10:00,North Melbourne,12,74,West Coast,17,59,Docklands,North Melbourne,100,0,0,15,1,2022,2
8678,2022,2,Round 2,2022-03-27 15:20:00,Richmond,14,109,Greater Western Sydney,9,73,M.C.G.,Richmond,100,0,0,36,1,2022,2
8679,2022,2,Round 2,2022-03-27 18:20:00,Fremantle,6,55,St Kilda,15,65,Perth Stadium,St Kilda,100,0,0,-10,0,2022,2
8680,2022,3,Round 3,2022-03-31 19:20:00,Western Bulldogs,18,71,Sydney,16,60,Docklands,Western Bulldogs,100,0,0,11,1,2022,3
8681,2022,3,Round 3,2022-04-01 19:20:00,Melbourne,11,99,Essendon,5,70,M.C.G.,Melbourne,100,0,0,29,1,2022,3
8682,2022,3,Round 3,2022-04-01 20:20:00,Adelaide,1,96,Port Adelaide,13,92,Adelaide Oval,Adelaide,100,0,0,4,1,2022,3
8683,2022,3,Round 3,2022-04-02 16:35:00,Greater Western Sydney,9,83,Gold Coast,8,57,Sydney Showground,Greater Western Sydney,100,0,0,26,1,2022,3
8684,2022,3,Round 3,2022-04-02 19:25:00,Collingwood,4,91,Geelong,7,104,M.C.G.,Geelong,100,0,0,-13,0,2022,3
8685,2022,3,Round 3,2022-04-02 20:00:00,Brisbane,2,156,North Melbourne,12,48,Gabba,Brisbane,100,0,0,108,1,2022,3
8686,2022,3,Round 3,2022-04-03 13:10:00,Carlton,3,74,Hawthorn,10,73,M.C.G.,Carlton,100,0,0,1,1,2022,3
8687,2022,3,Round 3,2022-04-03 15:20:00,St Kilda,15,117,Richmond,14,84,Docklands,St Kilda,100,0,0,33,1,2022,3
8688,2022,3,Round 3,2022-04-03 18:20:00,West Coast,17,47,Fremantle,6,102,Perth Stadium,Fremantle,100,0,0,-55,0,2022,3
8689,2022,4,Round 4,2022-04-07 19:40:00,Port Adelaide,13,36,Melbourne,11,68,Adelaide Oval,Melbourne,100,0,0,-32,0,2022,4
8690,2022,4,Round 4,2022-04-08 19:50:00,Geelong,7,80,Brisbane,2,70,Kardinia Park,Geelong,100,0,0,10,1,2022,4
8691,2022,4,Round 4,2022-04-09 14:40:00,Sydney,16,86,North Melbourne,12,75,S.C.G.,Sydney,100,0,0,11,1,2022,4
8692,2022,4,Round 4,2022-04-09 16:35:00,Collingwood,4,74,West Coast,17,87,Docklands,West Coast,100,0,0,-13,0,2022,4
8693,2022,4,Round 4,2022-04-09 19:25:00,Richmond,14,99,Western Bulldogs,18,61,M.C.G.,Richmond,100,0,0,38,1,2022,4
8694,2022,4,Round 4,2022-04-09 19:25:00,Fremantle,6,88,Greater Western Sydney,9,54,Perth Stadium,Fremantle,100,0,0,34,1,2022,4
8695,2022,4,Round 4,2022-04-10 13:10:00,Essendon,5,103,Adelaide,1,99,Docklands,Essendon,100,0,0,4,1,2022,4
8696,2022,4,Round 4,2022-04-10 15:20:00,Hawthorn,10,73,St Kilda,15,142,M.C.G.,St Kilda,100,0,0,-69,0,2022,4
8697,2022,4,Round 4,2022-04-10 16:10:00,Gold Coast,8,92,Carlton,3,62,Carrara,Gold Coast,100,0,0,30,1,2022,4
8698,2022,5,Round 5,2022-04-14 19:35:00,Brisbane,2,98,Collingwood,4,91,Gabba,Brisbane,100,0,0,7,1,2022,5
8699,2022,5,Round 5,2022-04-15 16:20:00,North Melbourne,12,71,Western Bulldogs,18,139,Docklands,Western Bulldogs,100,0,0,-68,0,2022,5
8700,2022,5,Round 5,2022-04-15 19:40:00,West Coast,17,58,Sydney,16,121,Perth Stadium,Sydney,100,0,0,-63,0,2022,5
8701,2022,5,Round 5,2022-04-16 13:45:00,St Kilda,15,87,Gold Coast,8,61,Docklands,St Kilda,100,0,0,26,1,2022,5
8702,2022,5,Round 5,2022-04-16 16:35:00,Adelaide,1,101,Richmond,14,82,Adelaide Oval,Adelaide,100,0,0,19,1,2022,5
8703,2022,5,Round 5,2022-04-16 19:25:00,Melbourne,11,120,Greater Western Sydney,9,53,M.C.G.,Melbourne,100,0,0,67,1,2022,5
8704,2022,5,Round 5,2022-04-17 13:40:00,Carlton,3,94,Port Adelaide,13,91,M.C.G.,Carlton,100,0,0,3,1,2022,5
8705,2022,5,Round 5,2022-04-17 16:40:00,Essendon,5,59,Fremantle,6,107,Docklands,Fremantle,100,0,0,-48,0,2022,5
8706,2022,5,Round 5,2022-04-18 15:20:00,Hawthorn,10,92,Geelong,7,80,M.C.G.,Hawthorn,100,0,0,12,1,2022,5
8707,2022,6,Round 6,2022-04-22 19:50:00,Greater Western Sydney,9,60,St Kilda,15,77,Manuka Oval,St Kilda,100,0,0,-17,0,2022,6
8708,2022,6,Round 6,2022-04-23 13:45:00,Western Bulldogs,18,62,Adelaide,1,63,Eureka Stadium,Adelaide,100,0,0,-1,0,2022,6
8709,2022,6,Round 6,2022-04-23 16:35:00,Port Adelaide,13,117,West Coast,17,33,Adelaide Oval,Port Adelaide,100,0,0,84,1,2022,6
8710,2022,6,Round 6,2022-04-23 19:40:00,Fremantle,6,97,Carlton,3,62,Perth Stadium,Fremantle,100,0,0,35,1,2022,6
8711,2022,6,Round 6,2022-04-24 13:10:00,North Melbourne,12,61,Geelong,7,121,Bellerive Oval,Geelong,100,0,0,-60,0,2022,6
8712,2022,6,Round 6,2022-04-24 16:10:00,Gold Coast,8,80,Brisbane,2,132,Carrara,Brisbane,100,0,0,-52,0,2022,6
8713,2022,6,Round 6,2022-04-24 19:25:00,Richmond,14,54,Melbourne,11,76,M.C.G.,Melbourne,100,0,0,-22,0,2022,6
8714,2022,6,Round 6,2022-04-25 12:30:00,Hawthorn,10,68,Sydney,16,109,York Park,Sydney,100,0,0,-41,0,2022,6
8715,2022,6,Round 6,2022-04-25 15:20:00,Essendon,5,82,Collingwood,4,93,M.C.G.,Collingwood,100,0,0,-11,0,2022,6
8716,2022,7,Round 7,2022-04-29 20:10:00,West Coast,17,56,Richmond,14,165,Perth Stadium,Richmond,100,0,0,-109,0,2022,7
8717,2022,7,Round 7,2022-04-30 13:45:00,Geelong,7,66,Fremantle,6,69,Kardinia Park,Fremantle,100,0,0,-3,0,2022,7
8718,2022,7,Round 7,2022-04-30 14:10:00,Adelaide,1,54,Greater Western Sydney,9,113,Adelaide Oval,Greater Western Sydney,100,0,0,-59,0,2022,7
8719,2022,7,Round 7,2022-04-30 16:35:00,Melbourne,11,91,Hawthorn,10,81,M.C.G.,Melbourne,100,0,0,10,1,2022,7
8720,2022,7,Round 7,2022-04-30 19:25:00,St Kilda,15,42,Port Adelaide,13,43,Cazaly's Stadium,Port Adelaide,100,0,0,-1,0,2022,7
8721,2022,7,Round 7,2022-04-30 19:25:00,Carlton,3,114,North Melbourne,12,64,Docklands,Carlton,100,0,0,50,1,2022,7
8722,2022,7,Round 7,2022-05-01 13:10:00,Collingwood,4,115,Gold Coast,8,90,M.C.G.,Collingwood,100,0,0,25,1,2022,7
8723,2022,7,Round 7,2022-05-01 15:20:00,Western Bulldogs,18,103,Essendon,5,71,Docklands,Western Bulldogs,100,0,0,32,1,2022,7
8724,2022,7,Round 7,2022-05-01 16:40:00,Sydney,16,89,Brisbane,2,113,S.C.G.,Brisbane,100,0,0,-24,0,2022,7
8725,2022,8,Round 8,2022-05-06 19:30:00,Port Adelaide,13,86,Western Bulldogs,18,69,Adelaide Oval,Port Adelaide,100,0,0,17,1,2022,8
8726,2022,8,Round 8,2022-05-06 20:40:00,Fremantle,6,102,North Melbourne,12,24,Perth Stadium,Fremantle,100,0,0,78,1,2022,8
8727,2022,8,Round 8,2022-05-07 13:45:00,Richmond,14,113,Collingwood,4,86,M.C.G.,Richmond,100,0,0,27,1,2022,8
8728,2022,8,Round 8,2022-05-07 13:45:00,Sydney,16,61,Gold Coast,8,75,S.C.G.,Gold Coast,100,0,0,-14,0,2022,8
8729,2022,8,Round 8,2022-05-07 16:35:00,Greater Western Sydney,9,35,Geelong,7,88,Manuka Oval,Geelong,100,0,0,-53,0,2022,8
8730,2022,8,Round 8,2022-05-07 19:25:00,Essendon,5,108,Hawthorn,10,81,Docklands,Essendon,100,0,0,27,1,2022,8
8731,2022,8,Round 8,2022-05-07 19:25:00,Brisbane,2,105,West Coast,17,30,Gabba,Brisbane,100,0,0,75,1,2022,8
8732,2022,8,Round 8,2022-05-08 13:10:00,Melbourne,11,93,St Kilda,15,55,M.C.G.,Melbourne,100,0,0,38,1,2022,8
8733,2022,8,Round 8,2022-05-08 16:40:00,Carlton,3,116,Adelaide,1,68,Docklands,Carlton,100,0,0,48,1,2022,8
8734,2022,9,Round 9,2022-05-13 19:50:00,Collingwood,4,51,Western Bulldogs,18,99,Docklands,Western Bulldogs,100,0,0,-48,0,2022,9
8735,2022,9,Round 9,2022-05-14 13:45:00,Hawthorn,10,94,Richmond,14,117,M.C.G.,Richmond,100,0,0,-23,0,2022,9
8736,2022,9,Round 9,2022-05-14 14:10:00,North Melbourne,12,46,Port Adelaide,13,115,Bellerive Oval,Port Adelaide,100,0,0,-69,0,2022,9
8737,2022,9,Round 9,2022-05-14 16:35:00,St Kilda,15,90,Geelong,7,80,Docklands,St Kilda,100,0,0,10,1,2022,9
8738,2022,9,Round 9,2022-05-14 19:25:00,Sydney,16,105,Essendon,5,47,S.C.G.,Sydney,100,0,0,58,1,2022,9
8739,2022,9,Round 9,2022-05-14 19:40:00,Adelaide,1,66,Brisbane,2,102,Adelaide Oval,Brisbane,100,0,0,-36,0,2022,9
8740,2022,9,Round 9,2022-05-15 13:40:00,Gold Coast,8,69,Fremantle,6,33,Carrara,Gold Coast,100,0,0,36,1,2022,9
8741,2022,9,Round 9,2022-05-15 15:20:00,Greater Western Sydney,9,75,Carlton,3,105,Sydney Showground,Carlton,100,0,0,-30,0,2022,9
8742,2022,9,Round 9,2022-05-15 17:20:00,West Coast,17,38,Melbourne,11,112,Perth Stadium,Melbourne,100,0,0,-74,0,2022,9
